Entry Time,Exit Time,Gross,Lane,Lot,Rate,Ticket,Transaction Number
1/5/2011 14:47,1/5/2011 16:38,$4.00 ,25,7,4,38869,280
1/5/2011 14:47,1/5/2011 17:26,$6.00 ,24,6,2,38359,580
1/5/2011 14:48,1/5/2011 17:14,$5.00 ,11,7,4,4287,428
1/5/2011 14:49,1/5/2011 15:09,$1.00 ,25,7,4,38871,259
1/5/2011 14:50,1/5/2011 15:20,$0.00 ,23,4,1,76212,568
1/5/2011 14:53,1/5/2011 15:14,$1.00 ,26,7,4,32464,577
1/5/2011 14:53,1/5/2011 16:56,$2.00 ,22,4,1,76214,447
1/5/2011 14:53,1/5/2011 17:01,$5.00 ,24,6,2,20256,568
1/5/2011 14:54,1/5/2011 15:07,$0.00 ,23,4,1,76215,563
1/5/2011 14:54,1/5/2011 16:55,$4.00 ,25,7,4,38872,282
1/5/2011 14:54,1/5/2011 17:33,$6.00 ,44,15,1,68071,37246
1/5/2011 14:55,1/5/2011 17:13,$5.00 ,27,2,6,6525,457
1/5/2011 14:55,1/5/2011 18:53,$8.00 ,11,7,4,4288,436
1/5/2011 14:56,1/5/2011 15:58,$2.00 ,20,8,3,8278,181
1/5/2011 14:56,1/5/2011 21:53,$9.00 ,14,8,3,25224,3572
1/5/2011 14:57,1/5/2011 20:19,$10.00 ,39,7,4,38873,30206
1/5/2011 14:58,1/5/2011 15:37,$2.00 ,26,7,4,32465,582
1/5/2011 14:58,1/5/2011 15:55,$0.00 ,23,4,1,76217,576
1/5/2011 14:59,1/5/2011 23:02,$9.00 ,27,2,6,6527,23
1/5/2011 15:03,1/5/2011 17:01,$2.00 ,22,4,1,76218,451
1/5/2011 15:04,1/5/2011 18:07,$4.00 ,23,4,1,76219,620
1/5/2011 15:05,1/5/2011 18:32,$7.00 ,24,6,2,38361,594
1/5/2011 15:05,1/5/2011 20:18,$10.00 ,11,7,4,4289,438
1/5/2011 15:06,1/5/2011 15:59,$2.00 ,24,6,2,38362,546
1/5/2011 15:06,1/5/2011 16:30,$3.00 ,24,6,2,20257,556
1/5/2011 15:08,1/5/2011 16:50,$4.00 ,11,7,4,4290,419
1/5/2011 15:08,1/5/2011 17:19,$5.00 ,20,8,3,8279,202
1/5/2011 15:08,1/5/2011 19:53,$7.00 ,24,6,2,20258,598
1/5/2011 15:09,1/5/2011 15:23,$1.00 ,25,7,4,38874,262
1/5/2011 15:09,1/5/2011 15:56,$2.00 ,26,7,4,38875,592
1/5/2011 15:10,1/5/2011 15:20,$1.00 ,25,7,4,38876,261
1/5/2011 15:10,1/5/2011 16:56,$2.00 ,23,4,1,76221,602
1/5/2011 15:10,1/5/2011 17:01,$2.00 ,23,4,1,76220,606
1/5/2011 15:11,1/5/2011 16:02,$0.00 ,22,4,1,76222,432
1/5/2011 15:11,1/5/2011 16:09,$2.00 ,24,6,2,20259,549
1/5/2011 15:11,1/5/2011 16:58,$4.00 ,11,7,4,4291,422
1/5/2011 15:12,1/5/2011 15:33,$1.00 ,11,7,4,4292,398
1/5/2011 15:13,1/5/2011 15:54,$2.00 ,26,7,4,32466,589
1/5/2011 15:13,1/5/2011 15:57,$2.00 ,26,7,4,32467,593
1/5/2011 15:13,1/5/2011 16:33,$1.00 ,23,4,1,76223,593
1/5/2011 15:14,1/5/2011 16:54,$2.00 ,22,4,1,76224,446
1/5/2011 15:15,1/5/2011 15:54,$0.00 ,22,4,1,76226,430
1/5/2011 15:15,1/5/2011 17:21,$3.00 ,23,4,1,76225,609
1/5/2011 15:16,1/5/2011 15:29,$1.00 ,26,7,4,38877,581
1/5/2011 15:16,1/5/2011 16:48,$3.00 ,20,8,3,25225,197
1/5/2011 15:16,1/5/2011 17:37,$3.00 ,23,4,1,76227,612
1/5/2011 15:17,1/5/2011 16:03,$2.00 ,24,6,2,20260,547
1/5/2011 15:17,1/5/2011 16:07,$2.00 ,11,7,4,4293,408
1/5/2011 15:17,1/5/2011 16:17,$2.00 ,24,6,2,20261,552
1/5/2011 15:18,1/5/2011 16:58,$4.00 ,29,5,5,89954,32
1/5/2011 15:19,1/5/2011 15:40,$1.00 ,27,2,6,6528,430
1/5/2011 15:20,1/5/2011 15:54,$1.00 ,11,7,4,4294,404
1/5/2011 15:20,1/5/2011 16:16,$2.00 ,20,8,3,8280,191
1/5/2011 15:20,1/6/2011 6:24,$14.00 ,21,8,3,25226,228
1/5/2011 15:21,1/5/2011 15:29,$0.00 ,22,4,1,76228,427
1/5/2011 15:21,1/5/2011 15:39,$1.00 ,25,7,4,38878,265
1/5/2011 15:21,1/6/2011 6:24,$14.00 ,20,8,3,25227,307
1/5/2011 15:22,1/5/2011 15:43,$1.00 ,25,7,4,32468,269
1/5/2011 15:23,1/5/2011 16:37,$3.00 ,26,7,4,32469,619
1/5/2011 15:23,1/5/2011 17:21,$4.00 ,24,6,2,38363,575
1/5/2011 15:24,1/5/2011 15:38,$1.00 ,26,7,4,32470,584
1/5/2011 15:25,1/5/2011 16:40,$1.00 ,22,4,1,76229,443
1/5/2011 15:25,1/5/2011 17:08,$4.00 ,24,6,2,20262,571
1/5/2011 15:26,1/5/2011 15:37,$1.00 ,26,7,4,4295,583
1/5/2011 15:26,1/5/2011 15:57,$0.00 ,22,4,1,76230,431
1/5/2011 15:27,1/5/2011 15:51,$0.00 ,22,4,1,76231,429
1/5/2011 15:29,1/5/2011 16:10,$2.00 ,11,7,4,4296,409
1/5/2011 15:29,1/5/2011 16:26,$0.00 ,23,4,1,76233,590
1/5/2011 15:29,1/5/2011 16:33,$0.00 ,22,4,1,76234,437
1/5/2011 15:29,1/5/2011 16:34,$0.00 ,22,4,1,76232,440
1/5/2011 15:29,1/5/2011 23:23,$9.00 ,20,8,3,8281,296
1/5/2011 15:30,1/5/2011 15:31,$7.00 ,14,8,3,0,3475
1/5/2011 15:30,1/5/2011 15:40,$1.00 ,25,7,4,4297,266
1/5/2011 15:31,1/5/2011 15:32,$7.00 ,14,8,3,0,3476
1/5/2011 15:31,1/5/2011 15:32,$7.00 ,14,8,3,0,3477
1/5/2011 15:31,1/5/2011 15:45,$1.00 ,26,7,4,38879,586
1/5/2011 15:32,1/5/2011 15:33,$7.00 ,14,8,3,0,3478
1/5/2011 15:32,1/5/2011 15:42,$1.00 ,11,7,4,38880,399
1/5/2011 15:32,1/5/2011 17:25,$4.00 ,24,6,2,20263,579
1/5/2011 15:34,1/5/2011 16:58,$3.00 ,27,2,6,6529,450
1/5/2011 15:35,1/5/2011 16:34,$2.00 ,26,7,4,4298,616
1/5/2011 15:35,1/5/2011 16:53,$3.00 ,20,8,3,25228,198
1/5/2011 15:36,1/5/2011 18:23,$6.00 ,27,2,6,6530,471
1/5/2011 15:37,1/5/2011 15:56,$1.00 ,26,7,4,32471,591
1/5/2011 15:37,1/5/2011 16:20,$2.00 ,11,7,4,4299,411
1/5/2011 15:37,1/5/2011 18:25,$6.00 ,4,2,6,6531,48323
1/5/2011 15:39,1/5/2011 15:49,$1.00 ,26,7,4,4300,588
1/5/2011 15:39,1/5/2011 16:00,$1.00 ,26,7,4,32472,597
1/5/2011 15:39,1/5/2011 16:17,$0.00 ,22,4,1,76235,435
1/5/2011 15:40,1/5/2011 15:59,$0.00 ,23,4,1,76236,577
1/5/2011 15:41,1/5/2011 16:57,$3.00 ,24,6,2,20264,566
1/5/2011 15:41,1/5/2011 21:42,$9.00 ,14,8,3,25229,3571
1/5/2011 15:44,1/5/2011 15:52,$1.00 ,11,7,4,4301,403
1/5/2011 15:44,1/5/2011 16:41,$0.00 ,22,4,1,76237,444
1/5/2011 15:45,1/5/2011 15:58,$1.00 ,26,7,4,4302,594
1/5/2011 15:45,1/5/2011 16:05,$1.00 ,25,7,4,38881,275
1/5/2011 15:45,1/5/2011 16:14,$1.00 ,24,6,2,20265,550
1/5/2011 15:45,1/5/2011 16:25,$2.00 ,24,6,2,20266,555
1/5/2011 15:45,1/5/2011 18:27,$4.00 ,22,4,1,76238,460
1/5/2011 15:46,1/5/2011 17:01,$3.00 ,27,2,6,6532,451
1/5/2011 15:48,1/5/2011 16:09,$1.00 ,26,7,4,32473,603
1/5/2011 15:49,1/5/2011 18:09,$5.00 ,27,2,6,6533,468
1/5/2011 15:50,1/5/2011 16:36,$2.00 ,11,7,4,4303,414
1/5/2011 15:50,1/5/2011 16:40,$2.00 ,11,7,4,4304,415
1/5/2011 15:50,1/5/2011 16:48,$0.00 ,23,4,1,76240,598
1/5/2011 15:50,1/5/2011 19:40,$6.00 ,22,4,1,76239,468
1/5/2011 15:51,1/5/2011 15:52,$7.00 ,14,8,3,0,3479
1/5/2011 15:51,1/5/2011 16:08,$0.00 ,23,4,1,76243,579
1/5/2011 15:51,1/5/2011 16:24,$0.00 ,23,4,1,76242,588
1/5/2011 15:51,1/5/2011 16:27,$2.00 ,26,7,4,32474,611
1/5/2011 15:51,1/5/2011 16:48,$2.00 ,24,6,2,20267,563
1/5/2011 15:51,1/5/2011 17:07,$1.00 ,22,4,1,76241,453
1/5/2011 15:52,1/5/2011 15:53,$7.00 ,14,8,3,0,3480
1/5/2011 15:53,1/5/2011 16:00,$1.00 ,26,7,4,32475,596
1/5/2011 15:53,1/5/2011 18:24,$3.00 ,22,4,1,76244,459
1/5/2011 15:54,1/5/2011 16:06,$1.00 ,26,7,4,32477,601
1/5/2011 15:54,1/5/2011 16:07,$1.00 ,24,6,2,20268,548
1/5/2011 15:54,1/5/2011 16:10,$1.00 ,26,7,4,32476,604
1/5/2011 15:56,1/6/2011 6:25,$14.00 ,20,8,3,25230,308
1/5/2011 15:57,1/5/2011 17:34,$2.00 ,23,4,1,76245,611
1/5/2011 15:58,1/5/2011 16:41,$2.00 ,24,6,2,38364,560
1/5/2011 15:58,1/5/2011 16:46,$2.00 ,18,8,3,25232,35543
1/5/2011 15:58,1/5/2011 16:53,$2.00 ,27,2,6,6534,448
1/5/2011 15:58,1/5/2011 17:42,$2.00 ,23,4,1,76246,617
1/5/2011 15:58,1/5/2011 21:16,$9.00 ,18,8,3,8283,35699
1/5/2011 15:58,1/6/2011 10:52,$18.00 ,27,2,6,6535,37
1/5/2011 15:59,1/5/2011 16:58,$0.00 ,23,4,1,76247,605
1/5/2011 15:59,1/5/2011 17:33,$3.00 ,26,7,4,4306,636
1/5/2011 15:59,1/5/2011 18:19,$5.00 ,24,6,2,20269,592
1/5/2011 15:59,1/5/2011 21:49,$10.00 ,10,7,4,4305,88239
1/5/2011 16:00,1/5/2011 16:21,$1.00 ,26,7,4,32478,608
1/5/2011 16:00,1/5/2011 18:04,$4.00 ,20,8,3,8284,208
1/5/2011 16:00,1/5/2011 18:08,$5.00 ,27,2,6,6536,467
1/5/2011 16:01,1/5/2011 16:11,$1.00 ,26,7,4,32479,605
1/5/2011 16:02,1/5/2011 16:11,$1.00 ,26,7,4,32480,606
1/5/2011 16:02,1/5/2011 17:07,$0.00 ,22,4,1,76248,452
1/5/2011 16:03,1/5/2011 16:08,$0.00 ,28,5,5,89955,69
1/5/2011 16:03,1/5/2011 16:59,$0.00 ,22,4,1,76249,449
1/5/2011 16:03,1/5/2011 18:18,$5.00 ,24,6,2,20270,591
1/5/2011 16:04,1/5/2011 16:58,$0.00 ,23,4,1,76250,604
1/5/2011 16:04,1/5/2011 17:25,$3.00 ,24,6,2,38365,578
1/5/2011 16:04,1/5/2011 18:12,$5.00 ,27,2,6,6537,469
1/5/2011 16:06,1/5/2011 16:14,$0.00 ,23,4,1,76251,583
1/5/2011 16:06,1/5/2011 17:41,$1.00 ,23,4,1,76252,615
1/5/2011 16:08,1/5/2011 16:31,$1.00 ,26,7,4,32481,612
1/5/2011 16:08,1/5/2011 16:58,$0.00 ,23,4,1,76253,603
1/5/2011 16:08,1/5/2011 17:10,$2.00 ,24,6,2,20271,572
1/5/2011 16:09,1/5/2011 16:24,$1.00 ,25,7,4,32482,277
1/5/2011 16:12,1/5/2011 17:14,$0.00 ,23,4,1,76254,608
1/5/2011 16:13,1/5/2011 16:21,$1.00 ,26,7,4,32483,609
1/5/2011 16:13,1/5/2011 16:36,$1.00 ,26,7,4,32484,617
1/5/2011 16:14,1/5/2011 16:26,$1.00 ,26,7,4,32485,610
1/5/2011 16:17,1/5/2011 17:22,$3.00 ,43,15,1,68074,16092
1/5/2011 16:18,1/5/2011 16:18,$8.00 ,49,12,8,0,2948
1/5/2011 16:18,1/5/2011 16:34,$1.00 ,26,7,4,32486,615
1/5/2011 16:18,1/5/2011 18:15,$2.00 ,22,4,1,76256,458
1/5/2011 16:18,1/5/2011 18:30,$3.00 ,23,4,1,76257,624
1/5/2011 16:20,1/5/2011 16:25,$0.00 ,24,6,2,20272,554
1/5/2011 16:20,1/5/2011 16:31,$1.00 ,25,7,4,38882,278
1/5/2011 16:20,1/5/2011 16:34,$0.00 ,22,4,1,76258,439
1/5/2011 16:21,1/5/2011 16:31,$0.00 ,22,4,1,76259,436
1/5/2011 16:21,1/5/2011 17:00,$0.00 ,22,4,1,76260,450
1/5/2011 16:23,1/5/2011 16:40,$0.00 ,22,4,1,76261,442
1/5/2011 16:23,1/5/2011 17:51,$3.00 ,18,8,3,25233,35574
1/5/2011 16:24,1/5/2011 21:43,$9.00 ,27,2,6,6538,6
1/5/2011 16:26,1/5/2011 16:50,$0.00 ,23,4,1,76262,599
1/5/2011 16:27,1/5/2011 16:27,$8.00 ,50,14,1,0,1
1/5/2011 16:27,1/5/2011 16:40,$1.00 ,25,7,4,38883,281
1/5/2011 16:29,1/5/2011 18:02,$3.00 ,27,2,6,6539,465
1/5/2011 16:29,1/5/2011 21:57,$9.00 ,20,8,3,8285,264
1/5/2011 16:30,1/5/2011 17:37,$3.00 ,27,2,6,6540,461
1/5/2011 16:32,1/5/2011 18:26,$4.00 ,46,17,2,15088,138
1/5/2011 16:32,1/5/2011 19:35,$6.00 ,27,2,6,6541,484
1/5/2011 16:33,1/5/2011 16:44,$1.00 ,21,8,3,25234,203
1/5/2011 16:33,1/5/2011 16:51,$1.00 ,11,7,4,4307,420
1/5/2011 16:33,1/5/2011 21:42,$8.00 ,18,8,3,8286,35701
1/5/2011 16:34,1/5/2011 21:44,$8.00 ,4,2,6,6542,48369
1/5/2011 16:36,1/5/2011 16:44,$1.00 ,24,6,2,38366,561
1/5/2011 16:36,1/5/2011 17:43,$1.00 ,23,4,1,76264,618
1/5/2011 16:36,1/5/2011 18:27,$4.00 ,4,2,6,6543,48327
1/5/2011 16:38,1/5/2011 16:50,$1.00 ,26,7,4,4308,625
1/5/2011 16:38,1/5/2011 17:53,$3.00 ,24,6,2,20273,586
1/5/2011 16:40,1/5/2011 16:41,$7.00 ,36,11,8,0,29734
1/5/2011 16:41,1/5/2011 16:52,$1.00 ,26,7,4,32487,628
1/5/2011 16:41,1/5/2011 17:59,$3.00 ,4,2,6,6544,48302
1/5/2011 16:41,1/5/2011 21:27,$8.00 ,27,2,6,6545,2
1/5/2011 16:42,1/5/2011 23:30,$8.00 ,27,2,6,6546,26
1/5/2011 16:43,1/5/2011 21:53,$8.00 ,23,4,1,76265,670
1/5/2011 16:44,1/5/2011 16:44,$7.00 ,62,13,8,0,17659
1/5/2011 16:44,1/5/2011 16:44,$8.00 ,50,14,1,0,2
1/5/2011 16:44,1/5/2011 16:58,$1.00 ,24,6,2,20274,567
1/5/2011 16:45,1/5/2011 16:45,$8.00 ,50,14,1,0,2
1/5/2011 16:45,1/5/2011 16:46,$7.00 ,18,8,3,0,35542
1/5/2011 16:45,1/5/2011 17:42,$0.00 ,23,4,1,76266,616
1/5/2011 16:45,1/5/2011 22:22,$10.00 ,35,5,5,0,16570
1/5/2011 16:46,1/5/2011 18:57,$5.00 ,27,2,6,6548,477
1/5/2011 16:46,1/5/2011 19:16,$5.00 ,27,2,6,6547,480
1/5/2011 16:46,1/5/2011 19:26,$4.00 ,22,4,1,76267,466
1/5/2011 16:46,1/5/2011 22:48,$0.00 ,20,8,7,0,290
1/5/2011 16:47,1/5/2011 18:05,$1.00 ,22,4,1,76268,457
1/5/2011 16:47,1/5/2011 18:26,$4.00 ,20,8,3,25235,209
1/5/2011 16:47,1/5/2011 22:16,$10.00 ,6,5,5,24627,621
1/5/2011 16:48,1/5/2011 16:48,$4.00 ,65,3,7,0,6769
1/5/2011 16:48,1/5/2011 16:48,$8.00 ,50,14,1,0,3
1/5/2011 16:48,1/5/2011 22:05,$8.00 ,23,4,1,76269,673
1/5/2011 16:49,1/5/2011 16:50,$7.00 ,18,8,3,0,35544
1/5/2011 16:49,1/5/2011 19:58,$7.00 ,20,8,3,25236,222
1/5/2011 16:49,1/5/2011 22:28,$4.00 ,24,6,2,20275,12
1/5/2011 16:50,1/5/2011 18:26,$4.00 ,4,2,6,6549,48325
1/5/2011 16:50,1/5/2011 22:16,$10.00 ,35,5,5,24628,16566
1/5/2011 16:50,1/6/2011 2:01,$0.00 ,20,8,7,0,305
1/5/2011 16:51,1/5/2011 17:09,$0.00 ,22,4,1,76270,454
1/5/2011 16:51,1/5/2011 17:13,$1.00 ,26,7,4,32488,633
1/5/2011 16:51,1/5/2011 18:04,$3.00 ,27,2,6,6550,466
1/5/2011 16:52,1/5/2011 19:29,$6.00 ,27,2,6,6552,483
1/5/2011 16:52,1/6/2011 2:19,$8.00 ,27,2,6,6551,28
1/5/2011 16:53,1/5/2011 16:54,$7.00 ,36,11,8,0,29735
1/5/2011 16:53,1/5/2011 18:39,$2.00 ,23,4,1,76271,626
1/5/2011 16:53,1/5/2011 19:01,$5.00 ,28,5,5,89956,74
1/5/2011 16:53,1/5/2011 20:07,$6.00 ,43,15,1,1072,16109
1/5/2011 16:54,1/5/2011 16:55,$7.00 ,36,11,8,0,29736
1/5/2011 16:55,1/5/2011 16:55,$7.00 ,62,13,8,0,17660
1/5/2011 16:55,1/5/2011 16:56,$7.00 ,18,8,3,0,35546
1/5/2011 16:55,1/5/2011 16:56,$7.00 ,36,11,8,0,29737
1/5/2011 16:55,1/5/2011 16:56,$7.00 ,36,11,8,0,29738
1/5/2011 16:55,1/5/2011 17:03,$1.00 ,25,7,4,38884,283
1/5/2011 16:55,1/5/2011 22:17,$10.00 ,6,5,5,24629,622
1/5/2011 16:56,1/5/2011 16:56,$8.00 ,50,14,1,0,4
1/5/2011 16:56,1/5/2011 23:56,$6.00 ,43,15,1,68079,16120
1/5/2011 16:57,1/5/2011 16:58,$7.00 ,36,11,8,0,29739
1/5/2011 16:58,1/5/2011 16:58,$8.00 ,50,14,1,0,5
1/5/2011 16:58,1/5/2011 17:12,$1.00 ,29,5,5,24630,33
1/5/2011 16:59,1/5/2011 16:59,$8.00 ,50,14,1,0,6
1/5/2011 16:59,1/5/2011 22:37,$8.00 ,20,8,3,25237,286
1/5/2011 17:00,1/5/2011 17:00,$7.00 ,62,13,8,0,17661
1/5/2011 17:00,1/5/2011 17:00,$8.00 ,50,14,1,0,7
1/5/2011 17:00,1/5/2011 22:22,$10.00 ,35,5,5,24631,16569
1/5/2011 17:01,1/5/2011 17:01,$7.00 ,62,13,8,0,17662
1/5/2011 17:02,1/5/2011 17:03,$7.00 ,36,11,8,0,29740
1/5/2011 17:02,1/5/2011 17:49,$0.00 ,22,4,1,76273,456
1/5/2011 17:02,1/5/2011 19:28,$3.00 ,23,4,1,76274,629
1/5/2011 17:03,1/5/2011 17:03,$8.00 ,50,14,1,0,8
1/5/2011 17:03,1/5/2011 17:03,$8.00 ,50,14,1,0,9
1/5/2011 17:03,1/5/2011 21:49,$6.00 ,44,15,1,68081,37258
1/5/2011 17:04,1/5/2011 18:05,$2.00 ,24,6,2,20276,589
1/5/2011 17:04,1/5/2011 18:45,$4.00 ,40,21,2,3169,47
1/5/2011 17:04,1/5/2011 22:06,$7.00 ,22,4,1,76275,500
1/5/2011 17:05,1/5/2011 17:05,$8.00 ,50,14,1,0,10
1/5/2011 17:05,1/5/2011 17:06,$7.00 ,36,11,8,0,29741
1/5/2011 17:06,1/5/2011 17:06,$8.00 ,50,14,1,0,11
1/5/2011 17:06,1/5/2011 17:07,$7.00 ,36,11,8,0,29742
1/5/2011 17:06,1/5/2011 21:16,$7.00 ,7,5,5,24632,59758
1/5/2011 17:06,1/5/2011 22:18,$7.00 ,27,2,6,6553,17
1/5/2011 17:07,1/5/2011 17:08,$7.00 ,18,8,3,0,35547
1/5/2011 17:07,1/5/2011 19:30,$5.00 ,43,15,1,68082,16098
1/5/2011 17:07,1/5/2011 21:29,$7.00 ,20,8,3,25238,261
1/5/2011 17:08,1/5/2011 17:08,$7.00 ,62,13,8,0,17663
1/5/2011 17:08,1/5/2011 17:09,$8.00 ,12,9,2,0,2480
1/5/2011 17:08,1/5/2011 22:17,$7.00 ,10,7,4,32489,88249
1/5/2011 17:08,1/6/2011 1:55,$0.00 ,20,8,7,0,304
1/5/2011 17:09,1/5/2011 17:10,$7.00 ,18,8,3,0,35548
1/5/2011 17:09,1/5/2011 17:10,$10.00 ,64,13,1,0,5485
1/5/2011 17:09,1/5/2011 20:42,$7.00 ,18,8,3,25239,35695
1/5/2011 17:10,1/5/2011 17:10,$8.00 ,49,12,8,0,2949
1/5/2011 17:10,1/5/2011 17:11,$7.00 ,36,11,8,0,29743
1/5/2011 17:10,1/5/2011 18:18,$1.00 ,23,4,1,76277,623
1/5/2011 17:10,1/5/2011 20:46,$7.00 ,27,2,6,6554,496
1/5/2011 17:11,1/5/2011 17:11,$7.00 ,62,13,8,0,17664
1/5/2011 17:11,1/5/2011 17:12,$7.00 ,18,8,3,0,35549
1/5/2011 17:11,1/5/2011 22:09,$7.00 ,7,5,5,24633,59761
1/5/2011 17:12,1/5/2011 17:12,$7.00 ,62,13,8,0,17665
1/5/2011 17:12,1/5/2011 17:13,$7.00 ,36,11,8,0,29744
1/5/2011 17:12,1/5/2011 17:21,$0.00 ,22,4,1,76278,455
1/5/2011 17:12,1/5/2011 22:17,$0.00 ,20,8,7,0,279
1/5/2011 17:12,1/5/2011 22:24,$7.00 ,7,5,5,24634,59770
1/5/2011 17:13,1/5/2011 17:14,$7.00 ,18,8,3,0,35550
1/5/2011 17:13,1/5/2011 17:14,$7.00 ,36,11,8,0,29745
1/5/2011 17:14,1/5/2011 17:14,$8.00 ,50,14,1,0,12
1/5/2011 17:14,1/5/2011 17:15,$7.00 ,18,8,3,0,35551
1/5/2011 17:14,1/5/2011 22:11,$7.00 ,10,7,4,32490,88243
1/5/2011 17:14,1/5/2011 22:13,$7.00 ,35,5,5,24635,16563
1/5/2011 17:14,1/5/2011 22:20,$7.00 ,7,5,5,24636,59769
1/5/2011 17:15,1/5/2011 17:15,$7.00 ,62,13,8,0,17666
1/5/2011 17:15,1/5/2011 17:16,$7.00 ,36,11,8,0,29746
1/5/2011 17:15,1/5/2011 17:35,$1.00 ,28,5,5,24637,71
1/5/2011 17:15,1/5/2011 18:12,$0.00 ,23,4,1,76279,622
1/5/2011 17:15,1/5/2011 19:19,$4.00 ,27,2,6,6555,481
1/5/2011 17:15,1/5/2011 22:08,$7.00 ,7,5,5,24638,59760
1/5/2011 17:16,1/5/2011 17:16,$8.00 ,50,14,1,0,13
1/5/2011 17:16,1/5/2011 17:17,$7.00 ,18,8,3,0,35552
1/5/2011 17:16,1/5/2011 17:17,$7.00 ,18,8,3,0,35553
1/5/2011 17:16,1/5/2011 22:16,$7.00 ,10,7,4,4309,88248
1/5/2011 17:17,1/5/2011 17:17,$7.00 ,62,13,8,0,17667
1/5/2011 17:17,1/5/2011 17:17,$8.00 ,50,14,1,0,14
1/5/2011 17:17,1/5/2011 17:18,$7.00 ,5,8,3,0,29442
1/5/2011 17:17,1/5/2011 17:18,$7.00 ,36,11,8,0,29747
1/5/2011 17:17,1/5/2011 18:59,$0.00 ,20,8,7,0,215
1/5/2011 17:18,1/5/2011 17:19,$8.00 ,12,9,2,0,2481
1/5/2011 17:18,1/5/2011 18:37,$0.00 ,20,8,7,0,211
1/5/2011 17:18,1/5/2011 20:56,$6.00 ,43,15,1,68085,16113
1/5/2011 17:19,1/5/2011 17:19,$8.00 ,50,14,1,0,15
1/5/2011 17:19,1/5/2011 21:38,$7.00 ,27,2,6,6556,5
1/5/2011 17:19,1/5/2011 22:14,$7.00 ,35,5,5,89957,16564
1/5/2011 17:19,1/6/2011 2:18,$6.00 ,44,15,1,68087,37260
1/5/2011 17:20,1/5/2011 17:20,$4.00 ,65,3,7,0,6770
1/5/2011 17:20,1/5/2011 18:34,$1.00 ,23,4,1,76280,625
1/5/2011 17:20,1/5/2011 22:15,$7.00 ,7,5,5,24639,59766
1/5/2011 17:20,1/5/2011 22:19,$7.00 ,10,7,4,32491,88251
1/5/2011 17:21,1/5/2011 17:21,$8.00 ,50,14,1,0,16
1/5/2011 17:21,1/5/2011 17:22,$7.00 ,5,8,3,0,29443
1/5/2011 17:21,1/5/2011 17:22,$8.00 ,12,9,2,0,2482
1/5/2011 17:21,1/5/2011 17:34,$1.00 ,26,7,4,32492,637
1/5/2011 17:21,1/5/2011 18:04,$2.00 ,43,15,1,68089,16094
1/5/2011 17:22,1/5/2011 17:23,$7.00 ,18,8,3,0,35554
1/5/2011 17:22,1/5/2011 17:31,$1.00 ,26,7,4,32493,635
1/5/2011 17:22,1/5/2011 17:39,$0.00 ,23,4,1,76282,613
1/5/2011 17:22,1/5/2011 20:06,$4.00 ,22,4,1,76281,472
1/5/2011 17:22,1/5/2011 21:35,$0.00 ,20,8,7,0,262
1/5/2011 17:23,1/5/2011 17:23,$7.00 ,62,13,8,0,17668
1/5/2011 17:23,1/5/2011 17:23,$8.00 ,50,14,1,0,17
1/5/2011 17:23,1/5/2011 17:24,$7.00 ,5,8,3,0,29444
1/5/2011 17:23,1/5/2011 17:24,$7.00 ,5,8,3,0,29445
1/5/2011 17:23,1/5/2011 17:24,$7.00 ,36,11,8,0,29748
1/5/2011 17:23,1/5/2011 20:36,$7.00 ,35,5,5,24640,16556
1/5/2011 17:23,1/5/2011 20:48,$7.00 ,27,2,6,6557,497
1/5/2011 17:23,1/5/2011 22:29,$0.00 ,20,8,7,0,285
1/5/2011 17:24,1/5/2011 17:24,$7.00 ,62,13,8,0,17669
1/5/2011 17:24,1/5/2011 17:25,$7.00 ,18,8,3,0,35555
1/5/2011 17:24,1/5/2011 18:08,$0.00 ,23,4,1,76284,621
1/5/2011 17:24,1/5/2011 20:51,$5.00 ,22,4,1,76283,483
1/5/2011 17:24,1/5/2011 22:16,$7.00 ,10,7,4,38885,88247
1/5/2011 17:25,1/5/2011 17:26,$7.00 ,36,11,8,0,29749
1/5/2011 17:25,1/5/2011 17:26,$7.00 ,36,11,8,0,29750
1/5/2011 17:25,1/5/2011 18:32,$0.00 ,20,8,7,0,210
1/5/2011 17:25,1/5/2011 22:11,$7.00 ,6,5,5,24641,616
1/5/2011 17:25,1/5/2011 22:12,$7.00 ,6,5,5,24642,617
1/5/2011 17:26,1/5/2011 17:26,$8.00 ,50,14,1,0,18
1/5/2011 17:26,1/5/2011 17:27,$7.00 ,18,8,3,0,35556
1/5/2011 17:26,1/5/2011 17:27,$7.00 ,18,8,3,0,35557
1/5/2011 17:26,1/5/2011 17:27,$7.00 ,5,8,3,0,29446
1/5/2011 17:26,1/5/2011 17:27,$7.00 ,36,11,8,0,29751
1/5/2011 17:26,1/5/2011 17:41,$1.00 ,18,8,3,0,35562
1/5/2011 17:26,1/5/2011 18:51,$3.00 ,47,17,2,7579,25
1/5/2011 17:27,1/5/2011 17:27,$7.00 ,64,13,8,0,5485
1/5/2011 17:27,1/5/2011 17:27,$7.00 ,62,13,8,0,17670
1/5/2011 17:27,1/5/2011 17:27,$7.00 ,62,13,8,0,17671
1/5/2011 17:27,1/5/2011 17:27,$7.00 ,62,13,8,0,17672
1/5/2011 17:27,1/5/2011 17:27,$8.00 ,50,14,1,0,19
